lon,lat,heat_flow_mW_m2,name,reference,id,ridge_lon,signed_distance_km,distance_km
-47.4367,19.15,42.0,AII-42-30,VonHerzen_Simmons_1972,R24-087214,-46.3,-119.40101677092503,119.40101677092503
-47.44,19.1533,42.0,AII-42-31-1,VonHerzen_Simmons_1972,R24-087215,-46.3,-119.74525948776278,119.74525948776278
-52.05,19.1667,59.0,Zep-11,Nason_Lee_1964,R24-070570,-46.3,-603.9292048876019,603.9292048876019
-52.05,19.1667,59.0,Zep-11,Nason_Lee_1962,R24-070556,-46.3,-603.9292048876019,603.9292048876019
-24.48,19.19,80.3,CVC-21,Courtney_White_1986,R24-025582,-46.3,2291.4559118279353,2291.4559118279353
-47.4183,19.2,20.0,AII-42-23,VonHerzen_Simmons_1972,R24-087207,-46.3,-117.43260526535347,117.43260526535347
-47.4283,19.23,33.0,AII-42-26A,VonHerzen_Simmons_1972,R24-087208,-46.14999999999999,-134.20969996638522,134.20969996638522
-24.4683,19.25,62.8,CVC-22,Courtney_White_1986,R24-025583,-46.05,2265.6032412388404,2265.6032412388404
-26.1317,19.2517,38.0,Kur-434,Popova_1974,R24-073163,-46.0415,2090.068901519314,2090.068901519314
-26.1317,19.2517,38.0,Kur-434,Ludwig_Rabinowitz_1975,R24-060554,-46.0415,2090.068901519314,2090.068901519314
-26.1317,19.2517,38.0,K-434,Hobart_etal._1974,R24-047517,-46.0415,2090.068901519314,2090.068901519314
-47.4167,19.2667,57.0,AII-42-22,VonHerzen_Simmons_1972,R24-087206,-45.966499999999996,-152.2235623454929,152.2235623454929
-47.35,19.2717,59.0,AII-42-29B-1,VonHerzen_Simmons_1972,R24-087209,-45.941500000000005,-147.84191602411732,147.84191602411732
-47.3467,19.275,32.0,AII-42-29B-2,VonHerzen_Simmons_1972,R24-087210,-45.925000000000004,-149.22443659978103,149.22443659978103
-47.3433,19.28,44.0,AII-42-29B-3,VonHerzen_Simmons_1972,R24-087211,-45.89999999999999,-151.48699148198773,151.48699148198773
-47.34,19.2833,59.0,AII-42-29B-4,VonHerzen_Simmons_1972,R24-087212,-45.8835,-152.8693670264526,152.8693670264526
-26.11666667,19.28333333,59.0,V26-12,Langseth_etal._1974,R24-053377,-45.883333349999994,2074.642779677535,2074.642779677535
-26.11666667,19.28333333,59.0,V26-12,Herman_etal._1977,R24-047380,-45.883333349999994,2074.642779677535,2074.642779677535
-26.11666667,19.28333333,59.0,V26-12,Ludwig_Rabinowitz_1975,R24-060591,-45.883333349999994,2074.642779677535,2074.642779677535
-47.3367,19.2883,38.0,AII-42-29B-5,VonHerzen_Simmons_1972,R24-087213,-45.8585,-155.14218893073402,155.14218893073402
-24.455,19.35,75.6,CVC-23,Courtney_White_1986,R24-025584,-45.8,2239.385809763709,2239.385809763709
-36.5333,19.5167,34.0,AII-42-08,VonHerzen_Simmons_1972,R24-087196,-45.8,971.2075900750671,971.2075900750671
-38.8,19.5333,75.0,AII-42-09,VonHerzen_Simmons_1972,R24-087197,-45.8,733.5680122320498,733.5680122320498
-46.11,19.5583,72.0,AII-42-20,VonHerzen_Simmons_1972,R24-087205,-45.8,-32.48155142143648,32.48155142143648
-46.1333,19.5617,41.0,AII-42-17,VonHerzen_Simmons_1972,R24-087204,-45.8,-34.9221704388427,34.9221704388427
-44.95,19.5667,292.0,AII-42-15,VonHerzen_Simmons_1972,R24-087202,-45.8,89.05767869560447,89.05767869560447
-43.8167,19.5667,65.0,AII-42-14,VonHerzen_Simmons_1972,R24-087201,-45.8,207.79775783175705,207.79775783175705
-40.5,19.5667,26.0,AII-42-11,VonHerzen_Simmons_1972,R24-087198,-45.8,555.3008201020077,555.3008201020077
-41.6333,19.6167,68.0,AII-42-12,VonHerzen_Simmons_1972,R24-087199,-45.8,436.4251664825426,436.4251664825426
-42.7333,19.65,8.0,AII-42-13,VonHerzen_Simmons_1972,R24-087200,-45.8,321.1432529932288,321.1432529932288
-34.4167,19.65,57.0,AII-42-07,VonHerzen_Simmons_1972,R24-087195,-45.8,1192.0533445716324,1192.0533445716324
-34.4167,19.65,57.0,AII-42-07,Ludwig_Rabinowitz_1975,R24-060552,-45.8,1192.0533445716324,1192.0533445716324
-26.11666667,19.66666667,40.0,V26-11,Langseth_etal._1974,R24-053376,-45.8,2061.0144025828054,2061.0144025828054
-26.11666667,19.66666667,40.0,V26-11,Ludwig_Rabinowitz_1975,R24-060590,-45.8,2061.0144025828054,2061.0144025828054
-26.11666667,19.66666667,40.0,V26-11,Herman_etal._1977,R24-047379,-45.8,2061.0144025828054,2061.0144025828054
-30.1167,19.6667,58.0,V22-040,Herman_etal._1977,R24-047320,-45.8,1642.176145571053,1642.176145571053
-30.1167,19.6667,58.0,V22-040,Ludwig_Rabinowitz_1975,R24-060584,-45.8,1642.176145571053,1642.176145571053
-48.65,19.6833,247.0,AII-42-32,VonHerzen_Simmons_1972,R24-087216,-45.8,-298.388553420859,298.388553420859
-44.55,19.6833,96.0,AII-42-16,VonHerzen_Simmons_1972,R24-087203,-45.8,130.87217255300826,130.87217255300826
-29.0167,19.75,52.0,AII-42-04,Ludwig_Rabinowitz_1975,R24-060550,-45.8,1756.440602956885,1756.440602956885
-29.0167,19.75,52.0,AII-42-04,VonHerzen_Simmons_1972,R24-087193,-45.8,1756.440602956885,1756.440602956885
-31.9,19.8667,54.0,AII-42-06,Ludwig_Rabinowitz_1975,R24-060551,-45.8,1453.6247197927153,1453.6247197927153
-31.9,19.8667,54.0,AII-42-06,VonHerzen_Simmons_1972,R24-087194,-45.8,1453.6247197927153,1453.6247197927153
-24.525,19.8683,52.3,CVE1-2,Courtney_White_1986,R24-025624,-45.8,2224.8599888875115,2224.8599888875115
-24.5233,19.8683,53.8,CVE1-3,Courtney_White_1986,R24-025625,-45.8,2225.0377685340964,2225.0377685340964
-24.5267,19.8767,51.8,CVE1-4,Courtney_White_1986,R24-025626,-45.8,2224.564322766894,2224.564322766894
-24.5267,19.8817,57.6,CVE1-5,Courtney_White_1986,R24-025627,-45.8,2224.4941295454996,2224.4941295454996
-24.5267,19.8833,54.6,CVE1-6,Courtney_White_1986,R24-025628,-45.8,2224.4716641367963,2224.4716641367963
-24.5267,19.8867,55.4,CVE1-7,Courtney_White_1986,R24-025629,-45.8,2224.4239193836142,2224.4239193836142
-24.5217,19.8883,55.7,CVE1-9,Courtney_White_1986,R24-025630,-45.8,2224.9242638785704,2224.9242638785704
-24.52,19.89,56.7,CVE1-10,Courtney_White_1986,R24-025623,-45.8,2225.078136411782,2225.078136411782
-55.7817,19.8933,62.8,C17-10,Abbott_2008,R24-000522,-45.8,-1043.6841909370967,1043.6841909370967
-24.4967,19.9083,54.9,CVE2-1,Courtney_White_1986,R24-025631,-45.8083,2228.12467625276,2228.12467625276
-24.48,19.91,56.6,CVRISEE,Courtney_White_1986,R24-025684,-45.81,2230.024429677986,2230.024429677986
-24.4917,19.9117,58.0,CVE2-2,Courtney_White_1986,R24-025639,-45.8117,2228.954987746684,2228.954987746684
-24.4817,19.9117,55.4,CVE2-4,Courtney_White_1986,R24-025641,-45.8117,2230.0004638197356,2230.0004638197356
-24.4783,19.9117,54.8,CVE2-5,Courtney_White_1986,R24-025642,-45.8117,2230.3559256845733,2230.3559256845733
-24.4733,19.9117,55.7,CVE2-6,Courtney_White_1986,R24-025643,-45.8117,2230.8786637210997,2230.8786637210997
-24.485,19.9133,58.5,CVE2-3,Courtney_White_1986,R24-025640,-45.8133,2229.8001767899523,2229.8001767899523
-24.4683,19.9133,53.7,CVE2-8,Courtney_White_1986,R24-025644,-45.8133,2231.546104170587,2231.546104170587
-24.4683,19.9167,54.7,CVE2-9,Courtney_White_1986,R24-025645,-45.8167,2231.8535797825616,2231.8535797825616
-24.4667,19.9183,54.6,CVE2-10,Courtney_White_1986,R24-025632,-45.818299999999994,2232.165535370975,2232.165535370975
-24.465,19.9183,53.6,CVE2-11,Courtney_White_1986,R24-025633,-45.818299999999994,2232.3432588863147,2232.3432588863147
-24.4617,19.9183,53.1,CVE2-12,Courtney_White_1986,R24-025634,-45.818299999999994,2232.6882515925627,2232.6882515925627
-24.455,19.92,48.9,CVE2-13,Courtney_White_1986,R24-025635,-45.82,2233.542400061042,2233.542400061042
-24.4483,19.9217,50.5,CVE2-14,Courtney_White_1986,R24-025636,-45.8217,2234.396527678849,2234.396527678849
-24.4417,19.9283,48.3,CVE2-15,Courtney_White_1986,R24-025637,-45.8283,2235.6831144070497,2235.6831144070497
-24.4367,19.93,46.6,CVE2-16,Courtney_White_1986,R24-025638,-45.83,2236.359451660243,2236.359451660243
-49.7667,20.0167,24.0,AII-42-33,VonHerzen_Simmons_1972,R24-087217,-45.9167,-402.24042187355985,402.24042187355985
-49.0167,20.2,21.0,Zep-12,Nason_Lee_1964,R24-070571,-46.0,-314.80993571606444,314.80993571606444
-49.0167,20.2,21.0,Zep-12,Nason_Lee_1962,R24-070557,-46.0,-314.80993571606444,314.80993571606444
-50.8667,20.35,21.0,AII-42-34,VonHerzen_Simmons_1972,R24-087218,-45.949999999999996,-512.5898463168126,512.5898463168126
-53.6,20.38333333,78.772,V25-032,Langseth_etal._1972,R24-053349,-45.91666667,-800.8518203354573,800.8518203354573
-34.1167,20.4667,58.0,V19-178,Langseth_etal._1966,R24-053066,-45.9,1227.5356346898695,1227.5356346898695
-34.1167,20.4667,58.0,V19-178,Ludwig_Rabinowitz_1975,R24-060581,-45.9,1227.5356346898695,1227.5356346898695
-34.1167,20.4667,58.0,V19-178,Rabinowitz_Ludwig_1980,R24-073736,-45.9,1227.5356346898695,1227.5356346898695
-51.018,20.4917,83.0,V31-31,LDEO_2004,R24-055541,-45.9,-533.0852712831232,533.0852712831232
-51.9333,20.65,52.0,AII-42-36-1,VonHerzen_Simmons_1972,R24-087219,-46.0,-617.3655559957583,617.3655559957583
-51.9333,20.65,46.0,AII-42-36-2,VonHerzen_Simmons_1972,R24-087220,-46.0,-617.3655559957583,617.3655559957583
-24.5283,20.66,49.8,CVF1-2,Courtney_White_1986,R24-025652,-46.0,2234.003991183482,2234.003991183482
-24.5367,20.6617,52.2,CVF1-1,Courtney_White_1986,R24-025646,-46.0,2233.105035569469,2233.105035569469
-32.2167,20.6667,43.1,V32-2,Abbott_2008,R24-001779,-46.0,1434.0079860690562,1434.0079860690562
-24.5233,20.6667,47.3,CVF1-3,Courtney_White_1986,R24-025653,-46.0,2234.4256683384465,2234.4256683384465
-32.2183,20.67,49.0,V32-002,Ludwig_Rabinowitz_1975,R24-060595,-46.0,1433.8103696438993,1433.8103696438993
-32.2183,20.67,49.0,V32-02,Rabinowitz_Ludwig_1980,R24-073742,-46.0,1433.8103696438993,1433.8103696438993
-24.5183,20.68,47.7,CVF1-4,Courtney_White_1986,R24-025654,-46.0,2234.7501138492917,2234.7501138492917
-24.585,20.6883,46.7,CVF2-1,Courtney_White_1986,R24-025659,-46.0,2227.6894427096377,2227.6894427096377
-24.5867,20.6933,48.7,CVF2-2,Courtney_White_1986,R24-025666,-46.0,2227.4391847765173,2227.4391847765173
-24.5917,20.6983,49.0,CVF2-4,Courtney_White_1986,R24-025667,-46.0,2226.8456625837784,2226.8456625837784
-24.5117,20.6983,47.6,CVF1-5,Courtney_White_1986,R24-025655,-46.0,2235.167091796126,2235.167091796126
-24.5067,20.6983,50.9,CVF1-6,Courtney_White_1986,R24-025656,-46.0,2235.687181121898,2235.687181121898
-24.5033,20.6983,47.2,CVF1-7,Courtney_White_1986,R24-025657,-46.0,2236.040841863423,2236.040841863423
-31.45,20.7,57.0,V22-041,Ludwig_Rabinowitz_1975,R24-060585,-46.0,1513.4429705682492,1513.4429705682492
-31.45,20.7,57.0,V22-041,Herman_etal._1977,R24-047321,-46.0,1513.4429705682492,1513.4429705682492
-24.56,20.7,50.5,CVRISF2,Courtney_White_1986,R24-025687,-46.0,2230.1180267342447,2230.1180267342447
-24.5783,20.7017,50.1,CVF2-5,Courtney_White_1986,R24-025668,-46.0,2228.1895383463493,2228.1895383463493
-24.5717,20.7017,43.7,CVF2-6,Courtney_White_1986,R24-025669,-46.0,2228.8760408626335,2228.8760408626335
-24.5667,20.7033,43.8,CVF2-7,Courtney_White_1986,R24-025670,-46.0,2229.372590781246,2229.372590781246
-24.5533,20.7033,43.2,CVF2-10,Courtney_White_1986,R24-025660,-46.0,2230.766384210931,2230.766384210931
-24.5617,20.705,46.2,CVF2-8,Courtney_White_1986,R24-025671,-46.0,2229.8676569902154,2229.8676569902154
-24.5517,20.705,49.6,CVF2-11,Courtney_White_1986,R24-025661,-46.0,2230.9077896765707,2230.9077896765707
-24.5583,20.7067,48.4,CVF2-9,Courtney_White_1986,R24-025672,-46.0,2230.1962902081145,2230.1962902081145
-24.5483,20.7067,51.1,CVF2-12,Courtney_White_1986,R24-025662,-46.0,2231.2364112293994,2231.2364112293994
-24.5467,20.7117,48.8,CVF2-13,Courtney_White_1986,R24-025663,-46.0,2231.3292150106136,2231.3292150106136
-24.4933,20.7117,46.8,CVF1-8,Courtney_White_1986,R24-025658,-46.0,2236.8832780257003,2236.8832780257003
-24.5417,20.7167,52.9,CVF2-14,Courtney_White_1986,R24-025664,-46.0,2231.775608628221,2231.775608628221
-24.49,20.72,51.8,CVRISF1,Courtney_White_1986,R24-025686,-46.0,2237.1039441841094,2237.1039441841094
-24.5317,20.7233,50.8,CVF2-16,Courtney_White_1986,R24-025665,-46.0,2232.7183720199555,2232.7183720199555
-24.485,20.7233,55.2,CVF1-11,Courtney_White_1986,R24-025647,-46.0,2237.5752050236556,2237.5752050236556
-24.485,20.7383,44.9,CVF1-13,Courtney_White_1986,R24-025648,-46.0,2237.3535022745864,2237.3535022745864
-24.4717,20.7417,50.0,CVF1-15,Courtney_White_1986,R24-025650,-46.0,2238.6862696030407,2238.6862696030407
-24.455,20.7417,43.3,CVF1-17,Courtney_White_1986,R24-025651,-46.0,2240.4228702961923,2240.4228702961923
-24.4817,20.7467,58.5,CVF1-14,Courtney_White_1986,R24-025649,-46.0,2237.572431026678,2237.572431026678
-32.3233,20.8,80.0,V32-003,Ludwig_Rabinowitz_1975,R24-060596,-46.0,1421.664805862587,1421.664805862587
-32.3233,20.8,80.0,V32-03,Rabinowitz_Ludwig_1980,R24-073743,-46.0,1421.664805862587,1421.664805862587
-32.3167,20.8,69.9,V32-3,Abbott_2008,R24-001780,-46.0,1422.3508622737609,1422.3508622737609
-52.9333,21.0,21.0,AII-42-37,VonHerzen_Simmons_1972,R24-087221,-46.0,-719.7422366530201,719.7422366530201
-44.95,21.0667,75.0,Zep-14,Nason_Lee_1964,R24-070573,-46.0,108.95116670976687,108.95116670976687
-44.95,21.0667,75.0,Zep-14,Nason_Lee_1962,R24-070559,-46.0,108.95116670976687,108.95116670976687
-39.85,21.0667,35.0,V20-220,Langseth_etal._1966,R24-053099,-46.0,638.1425478714932,638.1425478714932
-46.5,21.1,13.0,Zep-13,Nason_Lee_1962,R24-070558,-46.0,-51.86988415246012,51.86988415246012
-46.5,21.1,13.0,Zep-13,Nason_Lee_1964,R24-070572,-46.0,-51.86988415246012,51.86988415246012
-32.445,21.165,73.0,V32-01,Rabinowitz_Ludwig_1980,R24-073741,-46.0,1405.5760892786252,1405.5760892786252
-32.445,21.165,73.0,V32-001,Ludwig_Rabinowitz_1975,R24-060594,-46.0,1405.5760892786252,1405.5760892786252
-32.45,21.1667,64.1,V32-1,Abbott_2008,R24-001771,-46.0,1405.0414764469917,1405.0414764469917
-21.295,21.216667,39.0,V30-043,Herman_etal._1977,R24-047498,-46.0,2560.8719670330947,2560.8719670330947
-22.68333333,21.3,38.548,V23-061,Langseth_etal._1970,R24-053121,-46.0,2415.592818109894,2415.592818109894
-22.68333333,21.3,38.548,V23-061,Herman_etal._1977,R24-047326,-46.0,2415.592818109894,2415.592818109894
-53.9667,21.3167,88.0,AII-42-38,VonHerzen_Simmons_1972,R24-087222,-46.0,-825.2515613788111,825.2515613788111
-57.602,21.405,115.0,C11-4,LDEO_2004,R24-055080,-45.969999999999985,-1204.2052477722693,1204.2052477722693
-57.6017,21.405,115.0,C11-4,Abbott_2008,R24-000305,-45.969999999999985,-1204.1741902091394,1204.1741902091394
-53.4,21.5,24.9180976,V25-031,Langseth_etal._1972,R24-053348,-45.4,-827.6622517740898,827.6622517740898
-55.0,21.7333,63.0,AII-42-39,VonHerzen_Simmons_1972,R24-087223,-45.6,-970.9352459603466,970.9352459603466
-29.2433,21.855,57.6,PK-435,Hobart_etal._1974,R24-047526,-45.489999999999995,1676.7129619523469,1676.7129619523469
-29.2433,21.855,59.0,Kur-435,Popova_1974,R24-073164,-45.489999999999995,1676.7129619523469,1676.7129619523469
