lon,lat,depth_m,source
-44.4,20.2,-3927.12,ETOPO_2022_v1_15s_bed_elev
-44.3,20.2,-4047.34,ETOPO_2022_v1_15s_bed_elev
-44.2,20.2,-4099.57,ETOPO_2022_v1_15s_bed_elev
-44.1,20.2,-3940.81,ETOPO_2022_v1_15s_bed_elev
-44.0,20.2,-3931.8,ETOPO_2022_v1_15s_bed_elev
-43.9,20.2,-3784.6,ETOPO_2022_v1_15s_bed_elev
-43.8,20.2,-3876.29,ETOPO_2022_v1_15s_bed_elev
-43.7,20.2,-4194.51,ETOPO_2022_v1_15s_bed_elev
-43.6,20.2,-4359.18,ETOPO_2022_v1_15s_bed_elev
-43.5,20.2,-4492.37,ETOPO_2022_v1_15s_bed_elev
-43.4,20.2,-4383.67,ETOPO_2022_v1_15s_bed_elev
-43.3,20.2,-4387.24,ETOPO_2022_v1_15s_bed_elev
-43.2,20.2,-4565.45,ETOPO_2022_v1_15s_bed_elev
-43.1,20.2,-4578.75,ETOPO_2022_v1_15s_bed_elev
-43.0,20.2,-4508.42,ETOPO_2022_v1_15s_bed_elev
-42.9,20.2,-4571.15,ETOPO_2022_v1_15s_bed_elev
-42.8,20.2,-4538.98,ETOPO_2022_v1_15s_bed_elev
-42.7,20.2,-4504.53,ETOPO_2022_v1_15s_bed_elev
-42.6,20.2,-4326.84,ETOPO_2022_v1_15s_bed_elev
-42.5,20.2,-4411.79,ETOPO_2022_v1_15s_bed_elev
-42.4,20.2,-4560.22,ETOPO_2022_v1_15s_bed_elev
-42.3,20.2,-4517.12,ETOPO_2022_v1_15s_bed_elev
-42.2,20.2,-4303.22,ETOPO_2022_v1_15s_bed_elev
-42.1,20.2,-4208.54,ETOPO_2022_v1_15s_bed_elev
-42.0,20.2,-4395.71,ETOPO_2022_v1_15s_bed_elev
-41.9,20.2,-4720.54,ETOPO_2022_v1_15s_bed_elev
-41.8,20.2,-4534.77,ETOPO_2022_v1_15s_bed_elev
-41.7,20.2,-4613.99,ETOPO_2022_v1_15s_bed_elev
-41.6,20.2,-4837.81,ETOPO_2022_v1_15s_bed_elev
-41.5,20.2,-4904.79,ETOPO_2022_v1_15s_bed_elev
-41.4,20.2,-4959.29,ETOPO_2022_v1_15s_bed_elev
-41.3,20.2,-4841.38,ETOPO_2022_v1_15s_bed_elev
-41.2,20.2,-4781.12,ETOPO_2022_v1_15s_bed_elev
-41.1,20.2,-4734.87,ETOPO_2022_v1_15s_bed_elev
-41.0,20.2,-4679.17,ETOPO_2022_v1_15s_bed_elev
-40.9,20.2,-4616.27,ETOPO_2022_v1_15s_bed_elev
-40.8,20.2,-4711.17,ETOPO_2022_v1_15s_bed_elev
-40.7,20.2,-4981.4,ETOPO_2022_v1_15s_bed_elev
-40.6,20.2,-4839.41,ETOPO_2022_v1_15s_bed_elev
-40.5,20.2,-4847.76,ETOPO_2022_v1_15s_bed_elev
-40.4,20.2,-4878.95,ETOPO_2022_v1_15s_bed_elev
-40.3,20.2,-4756.74,ETOPO_2022_v1_15s_bed_elev
-40.2,20.2,-5035.13,ETOPO_2022_v1_15s_bed_elev
-40.1,20.2,-5157.87,ETOPO_2022_v1_15s_bed_elev
-40.0,20.2,-5330.82,ETOPO_2022_v1_15s_bed_elev
-39.9,20.2,-5487.18,ETOPO_2022_v1_15s_bed_elev
-39.8,20.2,-5237.23,ETOPO_2022_v1_15s_bed_elev
-39.7,20.2,-5430.25,ETOPO_2022_v1_15s_bed_elev
-39.6,20.2,-5384.82,ETOPO_2022_v1_15s_bed_elev
-39.5,20.2,-5320.05,ETOPO_2022_v1_15s_bed_elev
-39.4,20.2,-5504.69,ETOPO_2022_v1_15s_bed_elev
-39.3,20.2,-5635.38,ETOPO_2022_v1_15s_bed_elev
-39.2,20.2,-5683.0,ETOPO_2022_v1_15s_bed_elev
-39.1,20.2,-4859.19,ETOPO_2022_v1_15s_bed_elev
-39.0,20.2,-5579.95,ETOPO_2022_v1_15s_bed_elev
-38.9,20.2,-5433.73,ETOPO_2022_v1_15s_bed_elev
-38.8,20.2,-5716.45,ETOPO_2022_v1_15s_bed_elev
-38.7,20.2,-5860.7,ETOPO_2022_v1_15s_bed_elev
-38.6,20.2,-5460.93,ETOPO_2022_v1_15s_bed_elev
-38.5,20.2,-5596.49,ETOPO_2022_v1_15s_bed_elev
-38.4,20.2,-5357.45,ETOPO_2022_v1_15s_bed_elev
-38.3,20.2,-5393.24,ETOPO_2022_v1_15s_bed_elev
-38.2,20.2,-5801.65,ETOPO_2022_v1_15s_bed_elev
-38.1,20.2,-5951.61,ETOPO_2022_v1_15s_bed_elev
-38.0,20.2,-5887.24,ETOPO_2022_v1_15s_bed_elev
-37.9,20.2,-5767.76,ETOPO_2022_v1_15s_bed_elev
-37.8,20.2,-5228.05,ETOPO_2022_v1_15s_bed_elev
-37.7,20.2,-5419.57,ETOPO_2022_v1_15s_bed_elev
-37.6,20.2,-5235.69,ETOPO_2022_v1_15s_bed_elev
-37.5,20.2,-5328.19,ETOPO_2022_v1_15s_bed_elev
-37.4,20.2,-5460.81,ETOPO_2022_v1_15s_bed_elev
-37.3,20.2,-5493.19,ETOPO_2022_v1_15s_bed_elev
-37.2,20.2,-5742.92,ETOPO_2022_v1_15s_bed_elev
-37.1,20.2,-5415.04,ETOPO_2022_v1_15s_bed_elev
-37.0,20.2,-5314.11,ETOPO_2022_v1_15s_bed_elev
-36.9,20.2,-5230.95,ETOPO_2022_v1_15s_bed_elev
-36.8,20.2,-5151.08,ETOPO_2022_v1_15s_bed_elev
-36.7,20.2,-5384.28,ETOPO_2022_v1_15s_bed_elev
-36.6,20.2,-5433.94,ETOPO_2022_v1_15s_bed_elev
-36.5,20.2,-5883.03,ETOPO_2022_v1_15s_bed_elev
-36.4,20.2,-5634.16,ETOPO_2022_v1_15s_bed_elev
-36.3,20.2,-5169.4,ETOPO_2022_v1_15s_bed_elev
-36.2,20.2,-5402.48,ETOPO_2022_v1_15s_bed_elev
-36.1,20.2,-5365.82,ETOPO_2022_v1_15s_bed_elev
-36.0,20.2,-5249.93,ETOPO_2022_v1_15s_bed_elev
-35.9,20.2,-5344.29,ETOPO_2022_v1_15s_bed_elev
-35.8,20.2,-5513.38,ETOPO_2022_v1_15s_bed_elev
-35.7,20.2,-5555.06,ETOPO_2022_v1_15s_bed_elev
-35.6,20.2,-5289.69,ETOPO_2022_v1_15s_bed_elev
-35.5,20.2,-5110.1,ETOPO_2022_v1_15s_bed_elev
-35.4,20.2,-5521.81,ETOPO_2022_v1_15s_bed_elev
-35.3,20.2,-5940.07,ETOPO_2022_v1_15s_bed_elev
-35.2,20.2,-5625.52,ETOPO_2022_v1_15s_bed_elev
-35.1,20.2,-5590.12,ETOPO_2022_v1_15s_bed_elev
-35.0,20.2,-5416.0,ETOPO_2022_v1_15s_bed_elev
-51.0,20.3,-4186.06,ETOPO_2022_v1_15s_bed_elev
-50.9,20.3,-4312.64,ETOPO_2022_v1_15s_bed_elev
-50.8,20.3,-4657.61,ETOPO_2022_v1_15s_bed_elev
-50.7,20.3,-4531.53,ETOPO_2022_v1_15s_bed_elev
-50.6,20.3,-4661.87,ETOPO_2022_v1_15s_bed_elev
-50.5,20.3,-4759.69,ETOPO_2022_v1_15s_bed_elev
-50.4,20.3,-4713.64,ETOPO_2022_v1_15s_bed_elev
-50.3,20.3,-4640.17,ETOPO_2022_v1_15s_bed_elev
-50.2,20.3,-4587.04,ETOPO_2022_v1_15s_bed_elev
-50.1,20.3,-4409.04,ETOPO_2022_v1_15s_bed_elev
-50.0,20.3,-4491.62,ETOPO_2022_v1_15s_bed_elev
-49.9,20.3,-4371.21,ETOPO_2022_v1_15s_bed_elev
-49.8,20.3,-4565.14,ETOPO_2022_v1_15s_bed_elev
-49.7,20.3,-4576.8,ETOPO_2022_v1_15s_bed_elev
-49.6,20.3,-4477.99,ETOPO_2022_v1_15s_bed_elev
-49.5,20.3,-4680.34,ETOPO_2022_v1_15s_bed_elev
-49.4,20.3,-4444.88,ETOPO_2022_v1_15s_bed_elev
-49.3,20.3,-4428.22,ETOPO_2022_v1_15s_bed_elev
-49.2,20.3,-4363.43,ETOPO_2022_v1_15s_bed_elev
-49.1,20.3,-4257.59,ETOPO_2022_v1_15s_bed_elev
-49.0,20.3,-4328.63,ETOPO_2022_v1_15s_bed_elev
-48.9,20.3,-4213.45,ETOPO_2022_v1_15s_bed_elev
-48.8,20.3,-4304.63,ETOPO_2022_v1_15s_bed_elev
-48.7,20.3,-4183.84,ETOPO_2022_v1_15s_bed_elev
-48.6,20.3,-3842.85,ETOPO_2022_v1_15s_bed_elev
-48.5,20.3,-4001.36,ETOPO_2022_v1_15s_bed_elev
-48.4,20.3,-4079.86,ETOPO_2022_v1_15s_bed_elev
-48.3,20.3,-3823.66,ETOPO_2022_v1_15s_bed_elev
-48.2,20.3,-3844.83,ETOPO_2022_v1_15s_bed_elev
-48.1,20.3,-3776.15,ETOPO_2022_v1_15s_bed_elev
-48.0,20.3,-3818.32,ETOPO_2022_v1_15s_bed_elev
-47.9,20.3,-3875.87,ETOPO_2022_v1_15s_bed_elev
-47.8,20.3,-3848.33,ETOPO_2022_v1_15s_bed_elev
-47.7,20.3,-3868.94,ETOPO_2022_v1_15s_bed_elev
-47.6,20.3,-3794.3,ETOPO_2022_v1_15s_bed_elev
-47.5,20.3,-3616.69,ETOPO_2022_v1_15s_bed_elev
-47.4,20.3,-3485.59,ETOPO_2022_v1_15s_bed_elev
-47.3,20.3,-3659.25,ETOPO_2022_v1_15s_bed_elev
-47.2,20.3,-3575.67,ETOPO_2022_v1_15s_bed_elev
-47.1,20.3,-3689.24,ETOPO_2022_v1_15s_bed_elev
-47.0,20.3,-3452.16,ETOPO_2022_v1_15s_bed_elev
-46.9,20.3,-3473.37,ETOPO_2022_v1_15s_bed_elev
-46.8,20.3,-3526.66,ETOPO_2022_v1_15s_bed_elev
-46.7,20.3,-3713.01,ETOPO_2022_v1_15s_bed_elev
-46.6,20.3,-3693.95,ETOPO_2022_v1_15s_bed_elev
-46.5,20.3,-4067.44,ETOPO_2022_v1_15s_bed_elev
-46.4,20.3,-3572.54,ETOPO_2022_v1_15s_bed_elev
-46.3,20.3,-3364.83,ETOPO_2022_v1_15s_bed_elev
-46.2,20.3,-3216.01,ETOPO_2022_v1_15s_bed_elev
-46.1,20.3,-2834.33,ETOPO_2022_v1_15s_bed_elev
-46.0,20.3,-2788.74,ETOPO_2022_v1_15s_bed_elev
-45.9,20.3,-2686.76,ETOPO_2022_v1_15s_bed_elev
-45.8,20.3,-2726.63,ETOPO_2022_v1_15s_bed_elev
-45.7,20.3,-3311.0,ETOPO_2022_v1_15s_bed_elev
-45.6,20.3,-3406.74,ETOPO_2022_v1_15s_bed_elev
-45.5,20.3,-3076.27,ETOPO_2022_v1_15s_bed_elev
-45.4,20.3,-2835.5,ETOPO_2022_v1_15s_bed_elev
-45.3,20.3,-2839.86,ETOPO_2022_v1_15s_bed_elev
-45.2,20.3,-2838.79,ETOPO_2022_v1_15s_bed_elev
-45.1,20.3,-2851.38,ETOPO_2022_v1_15s_bed_elev
-45.0,20.3,-2975.31,ETOPO_2022_v1_15s_bed_elev
-44.9,20.3,-2787.39,ETOPO_2022_v1_15s_bed_elev
-44.8,20.3,-3252.99,ETOPO_2022_v1_15s_bed_elev
-44.7,20.3,-3438.48,ETOPO_2022_v1_15s_bed_elev
-44.6,20.3,-3520.98,ETOPO_2022_v1_15s_bed_elev
-44.5,20.3,-3482.65,ETOPO_2022_v1_15s_bed_elev
-44.4,20.3,-3592.86,ETOPO_2022_v1_15s_bed_elev
-44.3,20.3,-3968.32,ETOPO_2022_v1_15s_bed_elev
-44.2,20.3,-4124.27,ETOPO_2022_v1_15s_bed_elev
-44.1,20.3,-4203.56,ETOPO_2022_v1_15s_bed_elev
-44.0,20.3,-4241.43,ETOPO_2022_v1_15s_bed_elev
-43.9,20.3,-4115.0,ETOPO_2022_v1_15s_bed_elev
-43.8,20.3,-4381.54,ETOPO_2022_v1_15s_bed_elev
-43.7,20.3,-4516.99,ETOPO_2022_v1_15s_bed_elev
-43.6,20.3,-4700.35,ETOPO_2022_v1_15s_bed_elev
-43.5,20.3,-4773.38,ETOPO_2022_v1_15s_bed_elev
-43.4,20.3,-4455.02,ETOPO_2022_v1_15s_bed_elev
-43.3,20.3,-3983.4,ETOPO_2022_v1_15s_bed_elev
-43.2,20.3,-4102.38,ETOPO_2022_v1_15s_bed_elev
-43.1,20.3,-4057.55,ETOPO_2022_v1_15s_bed_elev
-43.0,20.3,-4139.48,ETOPO_2022_v1_15s_bed_elev
-42.9,20.3,-4282.0,ETOPO_2022_v1_15s_bed_elev
-42.8,20.3,-4285.31,ETOPO_2022_v1_15s_bed_elev
-42.7,20.3,-4404.17,ETOPO_2022_v1_15s_bed_elev
-42.6,20.3,-4346.44,ETOPO_2022_v1_15s_bed_elev
-42.5,20.3,-4317.71,ETOPO_2022_v1_15s_bed_elev
-42.4,20.3,-4562.54,ETOPO_2022_v1_15s_bed_elev
-42.3,20.3,-4971.77,ETOPO_2022_v1_15s_bed_elev
-42.2,20.3,-4838.27,ETOPO_2022_v1_15s_bed_elev
-42.1,20.3,-4470.8,ETOPO_2022_v1_15s_bed_elev
-42.0,20.3,-4692.67,ETOPO_2022_v1_15s_bed_elev
-41.9,20.3,-4924.17,ETOPO_2022_v1_15s_bed_elev
-41.8,20.3,-4742.62,ETOPO_2022_v1_15s_bed_elev
-41.7,20.3,-4425.47,ETOPO_2022_v1_15s_bed_elev
-41.6,20.3,-4700.38,ETOPO_2022_v1_15s_bed_elev
-41.5,20.3,-4856.24,ETOPO_2022_v1_15s_bed_elev
-41.4,20.3,-4704.57,ETOPO_2022_v1_15s_bed_elev
-41.3,20.3,-4642.88,ETOPO_2022_v1_15s_bed_elev
-41.2,20.3,-4641.15,ETOPO_2022_v1_15s_bed_elev
-41.1,20.3,-4782.65,ETOPO_2022_v1_15s_bed_elev
-41.0,20.3,-4697.81,ETOPO_2022_v1_15s_bed_elev
-40.9,20.3,-4768.56,ETOPO_2022_v1_15s_bed_elev
-40.8,20.3,-4718.15,ETOPO_2022_v1_15s_bed_elev
-40.7,20.3,-4912.39,ETOPO_2022_v1_15s_bed_elev
-40.6,20.3,-4658.6,ETOPO_2022_v1_15s_bed_elev
-40.5,20.3,-4950.29,ETOPO_2022_v1_15s_bed_elev
-40.4,20.3,-5080.63,ETOPO_2022_v1_15s_bed_elev
-40.3,20.3,-4803.56,ETOPO_2022_v1_15s_bed_elev
-40.2,20.3,-5259.02,ETOPO_2022_v1_15s_bed_elev
-40.1,20.3,-5336.03,ETOPO_2022_v1_15s_bed_elev
-40.0,20.3,-5380.75,ETOPO_2022_v1_15s_bed_elev
-39.9,20.3,-5542.98,ETOPO_2022_v1_15s_bed_elev
-39.8,20.3,-5072.83,ETOPO_2022_v1_15s_bed_elev
-39.7,20.3,-5089.2,ETOPO_2022_v1_15s_bed_elev
-39.6,20.3,-5293.83,ETOPO_2022_v1_15s_bed_elev
-39.5,20.3,-5265.9,ETOPO_2022_v1_15s_bed_elev
-39.4,20.3,-5339.19,ETOPO_2022_v1_15s_bed_elev
-39.3,20.3,-5623.28,ETOPO_2022_v1_15s_bed_elev
-39.2,20.3,-5413.67,ETOPO_2022_v1_15s_bed_elev
-39.1,20.3,-4981.51,ETOPO_2022_v1_15s_bed_elev
-39.0,20.3,-5736.23,ETOPO_2022_v1_15s_bed_elev
-38.9,20.3,-5838.29,ETOPO_2022_v1_15s_bed_elev
-38.8,20.3,-5753.54,ETOPO_2022_v1_15s_bed_elev
-38.7,20.3,-5878.89,ETOPO_2022_v1_15s_bed_elev
-38.6,20.3,-5685.21,ETOPO_2022_v1_15s_bed_elev
-38.5,20.3,-5059.17,ETOPO_2022_v1_15s_bed_elev
-38.4,20.3,-5036.42,ETOPO_2022_v1_15s_bed_elev
-38.3,20.3,-5135.85,ETOPO_2022_v1_15s_bed_elev
-38.2,20.3,-5305.08,ETOPO_2022_v1_15s_bed_elev
-38.1,20.3,-5479.06,ETOPO_2022_v1_15s_bed_elev
-38.0,20.3,-5937.97,ETOPO_2022_v1_15s_bed_elev
-37.9,20.3,-5894.5,ETOPO_2022_v1_15s_bed_elev
-37.8,20.3,-5728.42,ETOPO_2022_v1_15s_bed_elev
-37.7,20.3,-5844.92,ETOPO_2022_v1_15s_bed_elev
-37.6,20.3,-5114.1,ETOPO_2022_v1_15s_bed_elev
-37.5,20.3,-5093.27,ETOPO_2022_v1_15s_bed_elev
-37.4,20.3,-5228.52,ETOPO_2022_v1_15s_bed_elev
-37.3,20.3,-5364.81,ETOPO_2022_v1_15s_bed_elev
-37.2,20.3,-5534.82,ETOPO_2022_v1_15s_bed_elev
-37.1,20.3,-5164.58,ETOPO_2022_v1_15s_bed_elev
-37.0,20.3,-5241.43,ETOPO_2022_v1_15s_bed_elev
-36.9,20.3,-6029.29,ETOPO_2022_v1_15s_bed_elev
-36.8,20.3,-5784.02,ETOPO_2022_v1_15s_bed_elev
-36.7,20.3,-5590.94,ETOPO_2022_v1_15s_bed_elev
-36.6,20.3,-5383.68,ETOPO_2022_v1_15s_bed_elev
-36.5,20.3,-5560.54,ETOPO_2022_v1_15s_bed_elev
-36.4,20.3,-5764.27,ETOPO_2022_v1_15s_bed_elev
-36.3,20.3,-5437.08,ETOPO_2022_v1_15s_bed_elev
-36.2,20.3,-5489.92,ETOPO_2022_v1_15s_bed_elev
-36.1,20.3,-5796.81,ETOPO_2022_v1_15s_bed_elev
-36.0,20.3,-6086.28,ETOPO_2022_v1_15s_bed_elev
-35.9,20.3,-5976.39,ETOPO_2022_v1_15s_bed_elev
-35.8,20.3,-5972.97,ETOPO_2022_v1_15s_bed_elev
-35.7,20.3,-5907.16,ETOPO_2022_v1_15s_bed_elev
-35.6,20.3,-5517.38,ETOPO_2022_v1_15s_bed_elev
-35.5,20.3,-5509.41,ETOPO_2022_v1_15s_bed_elev
-35.4,20.3,-5206.12,ETOPO_2022_v1_15s_bed_elev
-35.3,20.3,-5865.46,ETOPO_2022_v1_15s_bed_elev
-35.2,20.3,-5487.3,ETOPO_2022_v1_15s_bed_elev
-35.1,20.3,-5683.64,ETOPO_2022_v1_15s_bed_elev
-35.0,20.3,-5291.3,ETOPO_2022_v1_15s_bed_elev
-51.0,20.4,-4811.49,ETOPO_2022_v1_15s_bed_elev
-50.9,20.4,-4761.21,ETOPO_2022_v1_15s_bed_elev
-50.8,20.4,-4724.07,ETOPO_2022_v1_15s_bed_elev
-50.7,20.4,-4637.22,ETOPO_2022_v1_15s_bed_elev
-50.6,20.4,-4765.99,ETOPO_2022_v1_15s_bed_elev
-50.5,20.4,-4782.9,ETOPO_2022_v1_15s_bed_elev
-50.4,20.4,-4580.19,ETOPO_2022_v1_15s_bed_elev
-50.3,20.4,-4431.92,ETOPO_2022_v1_15s_bed_elev
-50.2,20.4,-4513.87,ETOPO_2022_v1_15s_bed_elev
-50.1,20.4,-4578.46,ETOPO_2022_v1_15s_bed_elev
-50.0,20.4,-4392.16,ETOPO_2022_v1_15s_bed_elev
-49.9,20.4,-4483.72,ETOPO_2022_v1_15s_bed_elev
-49.8,20.4,-4667.58,ETOPO_2022_v1_15s_bed_elev
-49.7,20.4,-4870.99,ETOPO_2022_v1_15s_bed_elev
-49.6,20.4,-4719.32,ETOPO_2022_v1_15s_bed_elev
-49.5,20.4,-4724.14,ETOPO_2022_v1_15s_bed_elev
-49.4,20.4,-4414.29,ETOPO_2022_v1_15s_bed_elev
-49.3,20.4,-4616.61,ETOPO_2022_v1_15s_bed_elev
-49.2,20.4,-4392.35,ETOPO_2022_v1_15s_bed_elev
-49.1,20.4,-4079.84,ETOPO_2022_v1_15s_bed_elev
-49.0,20.4,-4146.0,ETOPO_2022_v1_15s_bed_elev
-48.9,20.4,-4340.68,ETOPO_2022_v1_15s_bed_elev
-48.8,20.4,-4147.19,ETOPO_2022_v1_15s_bed_elev
-48.7,20.4,-4050.21,ETOPO_2022_v1_15s_bed_elev
-48.6,20.4,-3904.05,ETOPO_2022_v1_15s_bed_elev
-48.5,20.4,-3964.9,ETOPO_2022_v1_15s_bed_elev
-48.4,20.4,-4085.55,ETOPO_2022_v1_15s_bed_elev
-48.3,20.4,-4037.79,ETOPO_2022_v1_15s_bed_elev
-48.2,20.4,-4111.62,ETOPO_2022_v1_15s_bed_elev
-48.1,20.4,-4056.79,ETOPO_2022_v1_15s_bed_elev
-48.0,20.4,-3912.66,ETOPO_2022_v1_15s_bed_elev
-47.9,20.4,-3970.75,ETOPO_2022_v1_15s_bed_elev
-47.8,20.4,-4022.87,ETOPO_2022_v1_15s_bed_elev
-47.7,20.4,-4106.95,ETOPO_2022_v1_15s_bed_elev
-47.6,20.4,-4002.75,ETOPO_2022_v1_15s_bed_elev
-47.5,20.4,-3794.44,ETOPO_2022_v1_15s_bed_elev
-47.4,20.4,-3827.8,ETOPO_2022_v1_15s_bed_elev
-47.3,20.4,-3748.52,ETOPO_2022_v1_15s_bed_elev
-47.2,20.4,-3613.09,ETOPO_2022_v1_15s_bed_elev
-47.1,20.4,-3775.51,ETOPO_2022_v1_15s_bed_elev
-47.0,20.4,-3762.54,ETOPO_2022_v1_15s_bed_elev
-46.9,20.4,-3924.45,ETOPO_2022_v1_15s_bed_elev
-46.8,20.4,-4126.08,ETOPO_2022_v1_15s_bed_elev
-46.7,20.4,-4175.08,ETOPO_2022_v1_15s_bed_elev
-46.6,20.4,-3960.43,ETOPO_2022_v1_15s_bed_elev
-46.5,20.4,-3925.6,ETOPO_2022_v1_15s_bed_elev
-46.4,20.4,-3610.17,ETOPO_2022_v1_15s_bed_elev
-46.3,20.4,-3134.8,ETOPO_2022_v1_15s_bed_elev
-46.2,20.4,-3127.11,ETOPO_2022_v1_15s_bed_elev
-46.1,20.4,-2754.42,ETOPO_2022_v1_15s_bed_elev
-46.0,20.4,-2538.86,ETOPO_2022_v1_15s_bed_elev
-45.9,20.4,-2647.3,ETOPO_2022_v1_15s_bed_elev
-45.8,20.4,-3062.77,ETOPO_2022_v1_15s_bed_elev
-45.7,20.4,-3355.39,ETOPO_2022_v1_15s_bed_elev
-45.6,20.4,-3247.89,ETOPO_2022_v1_15s_bed_elev
-45.5,20.4,-3328.31,ETOPO_2022_v1_15s_bed_elev
-45.4,20.4,-3103.92,ETOPO_2022_v1_15s_bed_elev
-45.3,20.4,-3150.6,ETOPO_2022_v1_15s_bed_elev
-45.2,20.4,-3231.42,ETOPO_2022_v1_15s_bed_elev
-45.1,20.4,-3190.63,ETOPO_2022_v1_15s_bed_elev
-45.0,20.4,-3289.79,ETOPO_2022_v1_15s_bed_elev
-44.9,20.4,-3047.22,ETOPO_2022_v1_15s_bed_elev
-44.8,20.4,-3186.0,ETOPO_2022_v1_15s_bed_elev
-44.7,20.4,-3447.29,ETOPO_2022_v1_15s_bed_elev
-44.6,20.4,-3681.08,ETOPO_2022_v1_15s_bed_elev
-44.5,20.4,-3655.47,ETOPO_2022_v1_15s_bed_elev
-44.4,20.4,-3807.78,ETOPO_2022_v1_15s_bed_elev
-44.3,20.4,-4162.84,ETOPO_2022_v1_15s_bed_elev
-44.2,20.4,-4236.84,ETOPO_2022_v1_15s_bed_elev
-44.1,20.4,-4383.91,ETOPO_2022_v1_15s_bed_elev
-44.0,20.4,-4434.31,ETOPO_2022_v1_15s_bed_elev
-43.9,20.4,-4077.17,ETOPO_2022_v1_15s_bed_elev
-43.8,20.4,-4247.13,ETOPO_2022_v1_15s_bed_elev
-43.7,20.4,-4214.12,ETOPO_2022_v1_15s_bed_elev
-43.6,20.4,-4132.17,ETOPO_2022_v1_15s_bed_elev
-43.5,20.4,-4158.76,ETOPO_2022_v1_15s_bed_elev
-43.4,20.4,-4026.9,ETOPO_2022_v1_15s_bed_elev
-43.3,20.4,-4110.98,ETOPO_2022_v1_15s_bed_elev
-43.2,20.4,-4080.72,ETOPO_2022_v1_15s_bed_elev
-43.1,20.4,-4071.19,ETOPO_2022_v1_15s_bed_elev
-43.0,20.4,-4199.3,ETOPO_2022_v1_15s_bed_elev
-42.9,20.4,-4364.26,ETOPO_2022_v1_15s_bed_elev
-42.8,20.4,-4447.4,ETOPO_2022_v1_15s_bed_elev
-42.7,20.4,-4519.41,ETOPO_2022_v1_15s_bed_elev
-42.6,20.4,-4598.77,ETOPO_2022_v1_15s_bed_elev
-42.5,20.4,-4958.34,ETOPO_2022_v1_15s_bed_elev
-42.4,20.4,-4592.29,ETOPO_2022_v1_15s_bed_elev
-42.3,20.4,-4821.31,ETOPO_2022_v1_15s_bed_elev
-42.2,20.4,-4698.06,ETOPO_2022_v1_15s_bed_elev
-42.1,20.4,-4571.3,ETOPO_2022_v1_15s_bed_elev
-42.0,20.4,-4481.44,ETOPO_2022_v1_15s_bed_elev
-41.9,20.4,-4682.96,ETOPO_2022_v1_15s_bed_elev
-41.8,20.4,-4943.23,ETOPO_2022_v1_15s_bed_elev
-41.7,20.4,-4588.92,ETOPO_2022_v1_15s_bed_elev
-41.6,20.4,-4602.82,ETOPO_2022_v1_15s_bed_elev
-41.5,20.4,-4776.63,ETOPO_2022_v1_15s_bed_elev
-41.4,20.4,-4600.88,ETOPO_2022_v1_15s_bed_elev
-41.3,20.4,-4666.19,ETOPO_2022_v1_15s_bed_elev
-41.2,20.4,-4925.01,ETOPO_2022_v1_15s_bed_elev
-41.1,20.4,-5138.22,ETOPO_2022_v1_15s_bed_elev
-41.0,20.4,-5352.89,ETOPO_2022_v1_15s_bed_elev
-40.9,20.4,-5320.19,ETOPO_2022_v1_15s_bed_elev
-40.8,20.4,-5285.23,ETOPO_2022_v1_15s_bed_elev
-40.7,20.4,-5318.72,ETOPO_2022_v1_15s_bed_elev
-40.6,20.4,-5104.91,ETOPO_2022_v1_15s_bed_elev
-40.5,20.4,-5220.31,ETOPO_2022_v1_15s_bed_elev
-40.4,20.4,-5499.96,ETOPO_2022_v1_15s_bed_elev
-40.3,20.4,-5215.53,ETOPO_2022_v1_15s_bed_elev
-40.2,20.4,-5205.43,ETOPO_2022_v1_15s_bed_elev
-40.1,20.4,-5537.47,ETOPO_2022_v1_15s_bed_elev
-40.0,20.4,-5539.63,ETOPO_2022_v1_15s_bed_elev
-39.9,20.4,-5330.57,ETOPO_2022_v1_15s_bed_elev
-39.8,20.4,-5159.3,ETOPO_2022_v1_15s_bed_elev
-39.7,20.4,-5236.57,ETOPO_2022_v1_15s_bed_elev
-39.6,20.4,-5182.35,ETOPO_2022_v1_15s_bed_elev
-39.5,20.4,-5094.72,ETOPO_2022_v1_15s_bed_elev
-39.4,20.4,-4980.0,ETOPO_2022_v1_15s_bed_elev
-39.3,20.4,-5431.4,ETOPO_2022_v1_15s_bed_elev
-39.2,20.4,-5160.98,ETOPO_2022_v1_15s_bed_elev
-39.1,20.4,-4962.03,ETOPO_2022_v1_15s_bed_elev
-39.0,20.4,-5494.04,ETOPO_2022_v1_15s_bed_elev
-38.9,20.4,-5272.15,ETOPO_2022_v1_15s_bed_elev
-38.8,20.4,-5627.42,ETOPO_2022_v1_15s_bed_elev
-38.7,20.4,-5795.95,ETOPO_2022_v1_15s_bed_elev
-38.6,20.4,-5540.73,ETOPO_2022_v1_15s_bed_elev
-38.5,20.4,-5358.73,ETOPO_2022_v1_15s_bed_elev
-38.4,20.4,-5612.29,ETOPO_2022_v1_15s_bed_elev
-38.3,20.4,-5816.07,ETOPO_2022_v1_15s_bed_elev
-38.2,20.4,-5655.5,ETOPO_2022_v1_15s_bed_elev
-38.1,20.4,-5276.31,ETOPO_2022_v1_15s_bed_elev
-38.0,20.4,-5294.51,ETOPO_2022_v1_15s_bed_elev
-37.9,20.4,-5287.08,ETOPO_2022_v1_15s_bed_elev
