"lon","lat","heat_flow_mW_m2","name","reference","id"
"-37.2909","35.4207","41.1","OCNG2-4","LeGal_etal._2018","R24-056151"
"-37.2909","35.4207","41.1","OCNG2-4","LeGal_etal._2018","R24-056152"
"-37.3015","35.4234","52.2","OCNG2-5","LeGal_etal._2018","R24-056154"
"-37.3015","35.4234","52.2","OCNG2-5","LeGal_etal._2018","R24-056153"
"-37.2707","35.4252","35.8","OCNG2-2","LeGal_etal._2018","R24-056147"
"-37.2707","35.4252","35.8","OCNG2-2","LeGal_etal._2018","R24-056148"
"-37.3147","35.4265","39.1","OCNG2-6","LeGal_etal._2018","R24-056155"
"-37.3147","35.4265","39.1","OCNG2-6","LeGal_etal._2018","R24-056156"
"-37.3298","35.4283","33.1","OCNG2-7","LeGal_etal._2018","R24-056158"
"-37.3298","35.4283","33.1","OCNG2-7","LeGal_etal._2018","R24-056157"
"-37.3421","35.4308","38.5","OCNG2-8","LeGal_etal._2018","R24-056159"
"-37.3421","35.4308","38.5","OCNG2-8","LeGal_etal._2018","R24-056160"
"-37.3537","35.4336","65.2","OCNG2-9","LeGal_etal._2018","R24-056162"
"-37.3537","35.4336","65.2","OCNG2-9","LeGal_etal._2018","R24-056161"
"-37.3758","35.4371","73","KT2","LeGal_etal._2018","R24-056049"
"-37.3758","35.4371","73","KT2","LeGal_etal._2018","R24-056050"
"-37.3755","35.4374","63.7","OCNG2-10","LeGal_etal._2018","R24-056139"
"-37.3755","35.4374","63.7","OCNG2-10","LeGal_etal._2018","R24-056140"
"-37.3902","35.4403","65.9","OCNG2-11","LeGal_etal._2018","R24-056142"
"-37.3902","35.4403","65.9","OCNG2-11","LeGal_etal._2018","R24-056141"
"-37.4039","35.4428","46.7","OCNG2-12","LeGal_etal._2018","R24-056144"
"-37.4039","35.4428","46.7","OCNG2-12","LeGal_etal._2018","R24-056143"
"-37.4378","35.4488","60","OCNG2-13","LeGal_etal._2018","R24-056146"
"-37.4378","35.4488","60","OCNG2-13","LeGal_etal._2018","R24-056145"
"-37.471","35.4551","50.9","OCNG3-1","LeGal_etal._2018","R24-056163"
"-37.471","35.4551","50.9","OCNG3-1","LeGal_etal._2018","R24-056164"
"-37.4923","35.459","58","OCNG3-2","LeGal_etal._2018","R24-056186"
"-37.4923","35.459","58","OCNG3-2","LeGal_etal._2018","R24-056185"
"-37.5011","35.4611","45.1","OCNG3-3","LeGal_etal._2018","R24-056194"
"-37.5011","35.4611","45.1","OCNG3-3","LeGal_etal._2018","R24-056193"
"-37.5811","35.4757","46.5","OCNG3-4","LeGal_etal._2018","R24-056196"
"-37.5811","35.4757","46.5","OCNG3-4","LeGal_etal._2018","R24-056195"
"-37.6013","35.4797","143.7","OCNG3-5","LeGal_etal._2018","R24-056197"
"-37.6013","35.4797","143.7","OCNG3-5","LeGal_etal._2018","R24-056198"
"-37.6231","35.4833","170.4","OCNG3-6","LeGal_etal._2018","R24-056199"
"-37.6231","35.4833","170.4","OCNG3-6","LeGal_etal._2018","R24-056200"
"-37.6395","35.4866","165.4","OCNG3-7","LeGal_etal._2018","R24-056201"
"-37.6395","35.4866","165.4","OCNG3-7","LeGal_etal._2018","R24-056202"
"-37.6556","35.4897","132.5","OCNG3-8","LeGal_etal._2018","R24-056204"
"-37.6556","35.4897","132.5","OCNG3-8","LeGal_etal._2018","R24-056203"
"-37.6718","35.493","127.2","OCNG3-9","LeGal_etal._2018","R24-056205"
"-37.6718","35.493","127.2","OCNG3-9","LeGal_etal._2018","R24-056206"
"-37.688","35.4952","141","OCNG3-10","LeGal_etal._2018","R24-056165"
"-37.688","35.4952","141","OCNG3-10","LeGal_etal._2018","R24-056166"
"-37.704","35.4988","134.6","OCNG3-11","LeGal_etal._2018","R24-056167"
"-37.704","35.4988","134.6","OCNG3-11","LeGal_etal._2018","R24-056168"
"-37.7201","35.5016","121.9","OCNG3-12","LeGal_etal._2018","R24-056170"
"-37.7201","35.5016","121.9","OCNG3-12","LeGal_etal._2018","R24-056169"
"-37.7361","35.5044","135.5","OCNG3-13","LeGal_etal._2018","R24-056172"
"-37.7361","35.5044","135.5","OCNG3-13","LeGal_etal._2018","R24-056171"
"-37.7521","35.5078","151.2","OCNG3-14","LeGal_etal._2018","R24-056174"
"-37.7521","35.5078","151.2","OCNG3-14","LeGal_etal._2018","R24-056173"
"-37.7686","35.5107","139.3","OCNG3-15","LeGal_etal._2018","R24-056175"
"-37.7686","35.5107","139.3","OCNG3-15","LeGal_etal._2018","R24-056176"
"-37.7846","35.5136","134.9","OCNG3-16","LeGal_etal._2018","R24-056177"
"-37.7846","35.5136","134.9","OCNG3-16","LeGal_etal._2018","R24-056178"
"-37.8014","35.517","130.7","OCNG3-17","LeGal_etal._2018","R24-056179"
"-37.8014","35.517","130.7","OCNG3-17","LeGal_etal._2018","R24-056180"
"-37.817","35.5202","123.9","OCNG3-18","LeGal_etal._2018","R24-056182"
"-37.817","35.5202","123.9","OCNG3-18","LeGal_etal._2018","R24-056181"
"-37.8335","35.5228","108.1","OCNG3-19","LeGal_etal._2018","R24-056183"
"-37.8335","35.5228","108.1","OCNG3-19","LeGal_etal._2018","R24-056184"
"-37.8498","35.5262","123","OCNG3-20","LeGal_etal._2018","R24-056188"
"-37.8498","35.5262","123","OCNG3-20","LeGal_etal._2018","R24-056187"
"-37.8658","35.5291","102","OCNG3-21","LeGal_etal._2018","R24-056190"
"-37.8658","35.5291","102","OCNG3-21","LeGal_etal._2018","R24-056189"
"-37.882","35.5323","113.1","OCNG3-22","LeGal_etal._2018","R24-056192"
"-37.882","35.5323","113.1","OCNG3-22","LeGal_etal._2018","R24-056191"
"-37.9108","35.5372","102.2","KT3","LeGal_etal._2018","R24-056071"
"-37.9108","35.5372","102.2","KT3","LeGal_etal._2018","R24-056072"
"-43.895","35.581667","44","V27-102","Herman_etal._1977","R24-047451"
"-51.25","35.7983","43.8","V19-183","Abbott_2008","R24-001347"
"-43.691667","36.0883333","40","V27-101","Herman_etal._1977","R24-047450"
"-29.393333","36.291667","37","V29-128","Herman_etal._1977","R24-047483"
"-21","36.3333","47.7","13","Bullard_Day_1961","R24-023474"
"-21","36.3333","48","13","Haenel_1979a","R24-044624"
"-21","36.3333","47.7","13","Bullard_Day_1961","R24-023475"
"-33.9683","36.3983","75","ATL_69.1","Williams_etal._1977","R24-088672"
"-33.9783","36.4017","0","ATL_72.2","Williams_etal._1977","R24-088674"
"-33.975","36.405","59","ATL_72.1","Williams_etal._1977","R24-088673"
"-33.985","36.4067","75","ATL_72.3","Williams_etal._1977","R24-088675"
"-33.9967","36.4083","498","ATL_72.4","Williams_etal._1977","R24-088676"
"-33.62","36.41","130","ATL_65.1","Williams_etal._1977","R24-088664"
"-33.6167","36.4133","314","ATL_65.2","Williams_etal._1977","R24-088665"
"-33.96","36.4167","21","ATL_68.4","Williams_etal._1977","R24-088671"
"-33.615","36.4183","113","ATL_65.3","Williams_etal._1977","R24-088666"
"-33.6117","36.4217","201","ATL_65.4","Williams_etal._1977","R24-088667"
"-33.9533","36.425","138","ATL_68.3","Williams_etal._1977","R24-088670"
"-33.9467","36.43","142","ATL_68.2","Williams_etal._1977","R24-088669"
"-33.9417","36.435","17","ATL_68.1","Williams_etal._1977","R24-088668"
"-33.9133","36.44","71","ATL_25.2","Williams_etal._1977","R24-088626"
"-33.9017","36.4483","84","ATL_25.3","Williams_etal._1977","R24-088627"
"-33.8833","36.4517","318","ATL_25.6","Williams_etal._1977","R24-088628"
"-33.8717","36.49","142","ATL_61.2","Williams_etal._1977","R24-088663"
"-33.5783","36.58","105","ATL_50.4","Williams_etal._1977","R24-088654"
"-52.45","36.5817","30","V27-103","Abbott_2008","R24-001584"
"-52.45","36.583","30","V27-103","LDEO_2004","R24-055450"
"-33.6483","36.5917","29","ATL_41.1","Williams_etal._1977","R24-088634"
"-33.6433","36.5917","17","ATL_41.2","Williams_etal._1977","R24-088635"
"-33.5767","36.595","222","ATL_50.2","Williams_etal._1977","R24-088653"
"-33.5633","36.595","193","ATL_47.3","Williams_etal._1977","R24-088651"
"-33.6133","36.5967","117","ATL_22.1","Williams_etal._1977","R24-088622"
"-33.6117","36.5983","234","ATL_22.2","Williams_etal._1977","R24-088623"
"-33.5767","36.5983","272","ATL_50.1","Williams_etal._1977","R24-088652"
"-33.55","36.6","645","ATL_46.8","Williams_etal._1977","R24-088648"
"-33.6117","36.6017","130","ATL_22.3","Williams_etal._1977","R24-088624"
"-33.6467","36.6033","142","ATL_42.4","Williams_etal._1977","R24-088637"
"-33.6333","36.605","109","ATL_42.1","Williams_etal._1977","R24-088636"
"-33.6117","36.605","46","ATL_22.4","Williams_etal._1977","R24-088625"
"-33.59","36.605","163","ATL_43.1","Williams_etal._1977","R24-088638"
"-33.5817","36.605","348","ATL_43.2","Williams_etal._1977","R24-088639"
"-33.5533","36.605","331","ATL_46.7","Williams_etal._1977","R24-088647"
"-33.575","36.6067","394","ATL_43.3","Williams_etal._1977","R24-088640"
"-33.5683","36.6083","569","ATL_47.2","Williams_etal._1977","R24-088650"
"-33.5717","36.6117","368","ATL_47.1","Williams_etal._1977","R24-088649"
"-33.555","36.6117","234","ATL_46.6","Williams_etal._1977","R24-088646"
"-33.5417","36.6133","318","ATL_51.5","Williams_etal._1977","R24-088659"
"-33.5367","36.6133","272","ATL_51.6","Williams_etal._1977","R24-088660"
"-33.525","36.6133","184","ATL_51.7","Williams_etal._1977","R24-088661"
"-33.5167","36.6133","197","ATL_51.8","Williams_etal._1977","R24-088662"
"-33.5617","36.615","352","ATL_51.2","Williams_etal._1977","R24-088656"
"-33.5567","36.615","548","ATL_51.3","Williams_etal._1977","R24-088657"
"-33.5467","36.615","381","ATL_51.4","Williams_etal._1977","R24-088658"
"-33.57","36.6167","247","ATL_51.1","Williams_etal._1977","R24-088655"
"-33.555","36.6183","264","ATL_46.5","Williams_etal._1977","R24-088645"
"-33.5583","36.6233","289","ATL_46.4","Williams_etal._1977","R24-088644"
"-33.625","36.625","75","ATL_21.6","Williams_etal._1977","R24-088621"
"-33.5633","36.6283","134","ATL_46.3","Williams_etal._1977","R24-088643"
"-33.635","36.63","75","ATL_21.5","Williams_etal._1977","R24-088620"
"-33.6383","36.6317","38","ATL_21.4","Williams_etal._1977","R24-088619"
"-33.57","36.6317","151","ATL_46.2","Williams_etal._1977","R24-088642"
"-33.58","36.635","151","ATL_46.1","Williams_etal._1977","R24-088641"
"-33.6483","36.6367","33","ATL_21.2","Williams_etal._1977","R24-088618"
"-33.6517","36.6383","29","ATL_21.1","Williams_etal._1977","R24-088617"
"-33.7217","36.6667","33","ATL_16.1","Williams_etal._1977","R24-088612"
"-33.6883","36.675","92","ATL_16.3","Williams_etal._1977","R24-088613"
"-33.6767","36.68","159","ATL_16.4","Williams_etal._1977","R24-088614"
"-33.6717","36.685","138","ATL_16.5","Williams_etal._1977","R24-088615"
"-33.635","36.6983","29","ATL_17.1","Williams_etal._1977","R24-088616"
"-33.3267","36.75","142","ATL_35.3","Williams_etal._1977","R24-088629"
"-33.3283","36.7617","172","ATL_36.3","Williams_etal._1977","R24-088633"
"-30.7617","36.7617","42.2","CD-5-1","Adam_etal._2003","R24-002098"
"-33.33","36.7633","126","ATL_35.4","Williams_etal._1977","R24-088630"
"-33.325","36.7633","100","ATL_36.2","Williams_etal._1977","R24-088632"
"-33.3317","36.7667","147","ATL_36.1","Williams_etal._1977","R24-088631"
"-30.7817","36.7667","143","CD-5-2","Adam_etal._2003","R24-002099"
"-30.8017","36.77","109.4","CD-5-3","Adam_etal._2003","R24-002100"
"-30.8217","36.7733","74","CD-5-4","Adam_etal._2003","R24-002101"
"-30.8383","36.7767","31.3","CD-5-5","Adam_etal._2003","R24-002102"
"-30.9017","36.7917","55","CD-6-1","Adam_etal._2003","R24-002103"
"-30.9233","36.795","53.5","CD-6-2","Adam_etal._2003","R24-002111"
"-30.9417","36.8","100.9","CD-6-3","Adam_etal._2003","R24-002112"
"-30.96","36.8033","120.4","CD-6-4","Adam_etal._2003","R24-002113"
"-30.9717","36.805","126.2","AB-4-16","Adam_etal._2003","R24-002084"
"-30.9783","36.8067","148.1","CD-6-5","Adam_etal._2003","R24-002114"
"-30.9983","36.81","138.4","CD-6-6","Adam_etal._2003","R24-002115"
"-31.0183","36.8133","185.2","CD-6-7","Adam_etal._2003","R24-002116"
"-30.96","36.8167","131","AB-4-15","Adam_etal._2003","R24-002083"
"-31.0383","36.8183","131.6","CD-6-8","Adam_etal._2003","R24-002117"
"-31.0567","36.8217","133","CD-6-9","Adam_etal._2003","R24-002118"
"-31.0767","36.8267","138.9","CD-6-10","Adam_etal._2003","R24-002104"
"-30.95","36.8283","111.9","AB-4-14","Adam_etal._2003","R24-002082"
"-31.0967","36.83","127.9","CD-6-11","Adam_etal._2003","R24-002105"
"-31.1183","36.8333","124.1","CD-6-12","Adam_etal._2003","R24-002106"
"-31.1383","36.84","157.5","CD-6-13","Adam_etal._2003","R24-002107"
"-33.6675","36.8408","23","DSDP_37_333","Hyndman_etal._1976","R24-048703"
"-30.9383","36.8417","110.7","AB-4-13","Adam_etal._2003","R24-002081"
"-31.1583","36.8433","126.2","CD-6-14","Adam_etal._2003","R24-002108"
"-31.1783","36.8467","116.7","CD-6-15","Adam_etal._2003","R24-002109"
"-31.1983","36.8517","114.9","CD-6-16","Adam_etal._2003","R24-002110"
"-30.925","36.8567","113.5","AB-4-12","Adam_etal._2003","R24-002080"
"-31.2517","36.8617","144.6","CD-7-1","Adam_etal._2003","R24-002119"
"-31.2733","36.865","143.2","CD-7-2","Adam_etal._2003","R24-002120"
"-31.3017","36.8717","214.8","CD-7-3","Adam_etal._2003","R24-002121"
"-30.9133","36.8717","112.2","AB-4-11","Adam_etal._2003","R24-002079"
"-31.3198","36.8763","203","CD-18-1","Lucazeau_etal._2006","R24-059252"
"-31.3198","36.8765","183","CD-18-2","Lucazeau_etal._2006","R24-059253"
"-31.32","36.8767","181.4","CD-16-2","Adam_etal._2003","R24-002093"
"-33.6417","36.8783","29","DSDP_37_332A","Hyndman_etal._1976","R24-048700"
"-31.3383","36.8783","302.6","CD-16-3","Adam_etal._2003","R24-002094"
"-31.3387","36.8793","305","CD-18-3","Lucazeau_etal._2006","R24-059254"
"-33.6433","36.88","27","DSDP_37_332B","Hyndman_etal._1976","R24-048702"
"-33.6433","36.88","23","DSDP_37_332B","Hyndman_etal._1976","R24-048701"
"-31.3617","36.883","181","CD-18-4","Lucazeau_etal._2006","R24-059255"
"-31.3617","36.8833","182.8","CD-16-4","Adam_etal._2003","R24-002095"
"-30.9","36.885","92.7","AB-4-10","Adam_etal._2003","R24-002078"
"-31.38","36.8867","139.2","CD-16-5","Adam_etal._2003","R24-002096"
"-31.381","36.8868","140","CD-18-5","Lucazeau_etal._2006","R24-059256"
"-31.3967","36.89","144","CD-16-6","Adam_etal._2003","R24-002097"
"-31.397","36.8907","144","CD-18-6","Lucazeau_etal._2006","R24-059257"
"-31.4067","36.8933","114.7","CD-8-1","Adam_etal._2003","R24-002122"
"-31.4267","36.8967","38.8","CD-8-2","Adam_etal._2003","R24-002124"
"-30.8867","36.8967","106.4","AB-4-9","Adam_etal._2003","R24-002092"
"-31.4467","36.9","32","CD-8-3","Adam_etal._2003","R24-002125"
"-31.4667","36.905","29.5","CD-8-4","Adam_etal._2003","R24-002126"
"-31.4867","36.9083","35.9","CD-8-5","Adam_etal._2003","R24-002127"
"-31.5083","36.9117","43.3","CD-8-6","Adam_etal._2003","R24-002128"
"-30.8767","36.9117","103.9","AB-4-8","Adam_etal._2003","R24-002091"
"-31.5283","36.9167","25.3","CD-8-7","Adam_etal._2003","R24-002129"
"-31.5483","36.9217","22.3","CD-8-8","Adam_etal._2003","R24-002130"
"-31.5683","36.925","20.5","CD-8-9","Adam_etal._2003","R24-002131"
"-30.865","36.925","135.8","AB-4-7","Adam_etal._2003","R24-002090"
"-31.5883","36.93","27.6","CD-8-10","Adam_etal._2003","R24-002123"
"-30.8517","36.94","67.8","AB-4-6","Adam_etal._2003","R24-002089"
"-33.1617","36.9417","18","KNR_42B4","Williams_etal._1977","R24-088708"
"-33.16","36.9417","-8","KNR_42B3","Williams_etal._1977","R24-088707"
"-33.1017","36.9417","180","KNR_43.2","Williams_etal._1977","R24-088710"
"-33.1583","36.9433","-6","KNR_42B2","Williams_etal._1977","R24-088706"
"-33.1267","36.9433","56","KNR_26.6","Williams_etal._1977","R24-088690"
"-33.1","36.9433","52","KNR_43.3","Williams_etal._1977","R24-088711"
"-33.1883","36.945","8","KNR_32.6","Williams_etal._1977","R24-088698"
"-33.145","36.945","-13","KNR_42B1","Williams_etal._1977","R24-088705"
"-33.1933","36.9467","59","KNR_32.5","Williams_etal._1977","R24-088697"
"-33.18","36.9467","14","KNR_36B4","Williams_etal._1977","R24-088703"
"-33.1283","36.9467","52","KNR_26.5","Williams_etal._1977","R24-088689"
"-33.1967","36.9483","11","KNR_32.3","Williams_etal._1977","R24-088696"
"-33.1783","36.9483","48","KNR_36B5","Williams_etal._1977","R24-088704"
"-33.1983","36.95","13","KNR_32.2","Williams_etal._1977","R24-088695"
"-33.13","36.95","51","KNR_26.4","Williams_etal._1977","R24-088688"
"-33.1017","36.95","72","KNR_17.10","Williams_etal._1977","R24-088678"
"-33.1983","36.9517","0.4","KNR_32.1","Williams_etal._1977","R24-088694"
"-33.1817","36.9517","123","KNR_36B3","Williams_etal._1977","R24-088702"
"-33.1683","36.9517","8","KNR_27.1","Williams_etal._1977","R24-088691"
"-33.1667","36.9517","32","KNR_27.2","Williams_etal._1977","R24-088692"
"-33.1233","36.9517","122","KNR_17.5","Williams_etal._1977","R24-088682"
"-33.115","36.9517","143","KNR_17.6","Williams_etal._1977","R24-088683"
"-33.1117","36.9517","55","KNR_17.7","Williams_etal._1977","R24-088684"
"-33.1083","36.9517","229","KNR_17.8","Williams_etal._1977","R24-088685"
"-33.1767","36.9533","21","KNR_36B1","Williams_etal._1977","R24-088700"
"-33.165","36.9533","42","KNR_27.3","Williams_etal._1977","R24-088693"
"-33.13","36.9533","70","KNR_17.3","Williams_etal._1977","R24-088680"
"-33.1267","36.9533","98","KNR_17.4","Williams_etal._1977","R24-088681"
"-33.105","36.9533","62","KNR_43.1","Williams_etal._1977","R24-088709"
"-30.8417","36.9533","52","AB-4-5","Adam_etal._2003","R24-002088"
"-33.1817","36.955","18","KNR_36B2","Williams_etal._1977","R24-088701"
"-33.135","36.955","7","KNR_26.2","Williams_etal._1977","R24-088687"
"-33.1533","36.9567","36","KNR_361","Williams_etal._1977","R24-088699"
"-33.1317","36.9567","82","KNR_17.2","Williams_etal._1977","R24-088679"
"-33.1317","36.9583","62","KNR_17.1","Williams_etal._1977","R24-088677"
"-30.83","36.965","60.1","AB-4-4","Adam_etal._2003","R24-002087"
"-33.1383","36.9667","52","KNR_26.1","Williams_etal._1977","R24-088686"
"-30.8183","36.9767","89.7","AB-4-3","Adam_etal._2003","R24-002086"
"-30.8067","36.9933","63.2","AB-4-2","Adam_etal._2003","R24-002085"
"-30.795","37.0067","39.2","AB-4-1","Adam_etal._2003","R24-002077"
"-30.7817","37.0183","35.1","AB-3-5","Adam_etal._2003","R24-002076"
"-30.7977","37.022","44","OP-17-2","Lucazeau_etal._2006","R24-059259"
"-30.7983","37.0233","46.5","OP-17-1","Adam_etal._2003","R24-002176"
"-30.8133","37.025","43.2","OP-17-3","Adam_etal._2003","R24-002178"
"-30.83","37.0283","54","OP-17-4","Adam_etal._2003","R24-002179"
"-56.6667","37.0317","37.1","V27-104","Abbott_2008","R24-001585"
"-30.8467","37.0317","67.7","OP-17-5","Adam_etal._2003","R24-002180"
"-56.667","37.033","37","V27-104","LDEO_2004","R24-055451"
"-30.7733","37.0333","40.4","AB-3-4","Adam_etal._2003","R24-002075"
"-30.8633","37.035","78.2","OP-17-6","Adam_etal._2003","R24-002181"
"-34.4145","37.0355","45","DSDP_37_334","Hyndman_etal._1976","R24-048704"
"-32.1317","37.0367","93.6","GH-10-1","Adam_etal._2003","R24-002150"
"-30.88","37.0367","89.6","OP-17-7","Adam_etal._2003","R24-002182"
"-32.1517","37.04","68.7","GH-10-2","Adam_etal._2003","R24-002151"
"-30.8967","37.04","94.8","OP-17-8","Adam_etal._2003","R24-002183"
"-30.9133","37.0433","80.8","OP-17-9","Adam_etal._2003","R24-002184"
"-30.7617","37.0433","97.2","AB-3-3","Adam_etal._2003","R24-002074"
"-32.1733","37.045","77","GH-10-3","Adam_etal._2003","R24-002152"
"-30.9283","37.0467","85.3","OP-17-10","Adam_etal._2003","R24-002177"
"-32.1933","37.05","78.7","GH-10-4","Adam_etal._2003","R24-002153"
"-30.945","37.05","96.6","OP-18-1","Adam_etal._2003","R24-002185"
"-32.2133","37.0533","72.9","GH-10-5","Adam_etal._2003","R24-002154"
"-30.9617","37.0533","92.2","OP-18-2","Adam_etal._2003","R24-002186"
"-31.8767","37.055","49.8","EF-9-1","Adam_etal._2003","R24-002132"
"-30.9783","37.055","149","OP-18-3","Adam_etal._2003","R24-002187"
"-32.2333","37.0567","163.4","GH-10-6","Adam_etal._2003","R24-002155"
"-30.75","37.0567","96.7","AB-3-2","Adam_etal._2003","R24-002073"
"-31.045","37.0583","82.5","OP-18-8","Adam_etal._2003","R24-002190"
"-30.995","37.0583","80.5","OP-18-4","Adam_etal._2003","R24-002188"
"-31.0317","37.06","95.1","OP-19-16","Adam_etal._2003","R24-002194"
"-31.0017","37.06","106.7","OP-19-12","Adam_etal._2003","R24-002192"
"-31.0088","37.0613","63","OP-18-5","Lucazeau_etal._2006","R24-059260"
"-32.2533","37.0617","260.6","GH-10-7","Adam_etal._2003","R24-002156"
"-31.8967","37.0617","36.3","EF-9-2","Adam_etal._2003","R24-002142"
"-31.03","37.0617","117.2","OP-19-17","Adam_etal._2003","R24-002195"
"-31.0233","37.0617","193.1","OP-19-15","Adam_etal._2003","R24-002193"
"-31.0083","37.0617","385.4","OP-18-6","Adam_etal._2003","R24-002189"
"-32.2733","37.065","206.5","GH-10-8","Adam_etal._2003","R24-002157"
"-31.9167","37.065","83.1","EF-9-3","Adam_etal._2003","R24-002143"
"-31.0093","37.0662","57","OP-19-13","Lucazeau_etal._2006","R24-059262"
"-31.9383","37.0667","95.7","EF-9-5","Adam_etal._2003","R24-002145"
"-32.295","37.0683","71.5","GH-10-9","Adam_etal._2003","R24-002158"
"-31.9383","37.0683","101","EF-9-4","Adam_etal._2003","R24-002144"
"-30.7367","37.07","77.2","AB-3-1","Adam_etal._2003","R24-002072"
"-31.9583","37.0717","49.4","EF-9-6","Adam_etal._2003","R24-002146"
"-31.075","37.0733","123.9","OP-19-2","Adam_etal._2003","R24-002196"
"-31.0758","37.0743","163","OP-19-1","Lucazeau_etal._2006","R24-059261"
"-31.9783","37.0767","44.2","EF-9-7","Adam_etal._2003","R24-002147"
"-31.0933","37.0767","157.9","OP-19-3","Adam_etal._2003","R24-002197"
"-32","37.08","34.2","EF-9-8","Adam_etal._2003","R24-002148"
"-31.11","37.08","155.2","OP-19-4","Adam_etal._2003","R24-002198"
"-32.02","37.0833","29.8","EF-9-9","Adam_etal._2003","R24-002149"
"-31.1267","37.0833","129.7","OP-19-5","Adam_etal._2003","R24-002199"
"-30.73","37.085","101.1","AB-2-10","Adam_etal._2003","R24-002063"
"-31.1417","37.0867","134.4","OP-19-6","Adam_etal._2003","R24-002200"
"-32.04","37.0883","49","EF-9-10","Adam_etal._2003","R24-002133"
"-31.1583","37.09","143.9","OP-19-7","Adam_etal._2003","R24-002201"
"-31.1767","37.0917","119.9","OP-19-8","Adam_etal._2003","R24-002202"
"-32.06","37.0933","54.4","EF-9-11","Adam_etal._2003","R24-002134"
"-31.1917","37.095","106.8","OP-19-10","Adam_etal._2003","R24-002191"
"-31.1917","37.095","153","OP-19-9","Lucazeau_etal._2006","R24-059263"
"-32.08","37.0967","97.9","EF-9-12","Adam_etal._2003","R24-002135"
"-30.7217","37.0983","125.2","AB-2-9","Adam_etal._2003","R24-002071"
"-32.1","37.1","57.9","EF-9-13","Adam_etal._2003","R24-002136"
"-32.1217","37.105","83.7","EF-9-14","Adam_etal._2003","R24-002137"
"-30.7033","37.1067","145.8","AB-2-8","Adam_etal._2003","R24-002070"
"-32.1417","37.1083","102","EF-9-15","Adam_etal._2003","R24-002138"
"-32.1617","37.1117","46.1","EF-9-16","Adam_etal._2003","R24-002139"
"-32.1817","37.1167","43.3","EF-9-17","Adam_etal._2003","R24-002140"
"-32.2017","37.1217","48.5","EF-9-18","Adam_etal._2003","R24-002141"
"-30.6933","37.1217","156.8","AB-2-7","Adam_etal._2003","R24-002069"
"-30.6817","37.1333","103.8","AB-2-6","Adam_etal._2003","R24-002068"
"-30.67","37.1483","101.4","AB-2-5","Adam_etal._2003","R24-002067"
"-30.6617","37.1617","130.2","AB-2-4","Adam_etal._2003","R24-002066"
"-30.6267","37.1667","148","AB-2-1","Adam_etal._2003","R24-002062"
"-30.6483","37.1733","135.9","AB-2-3","Adam_etal._2003","R24-002065"
"-30.6383","37.1867","144.6","AB-2-2","Adam_etal._2003","R24-002064"
"-30.6117","37.2117","161.9","AB-1-11","Adam_etal._2003","R24-002053"
"-30.6017","37.2233","159.2","AB-1-10","Adam_etal._2003","R24-002052"
"-30.5933","37.235","164.6","AB-1-9","Adam_etal._2003","R24-002061"
"-30.5817","37.2483","180.9","AB-1-8","Adam_etal._2003","R24-002060"
"-30.5717","37.2633","155.2","AB-1-7","Adam_etal._2003","R24-002059"
"-30.56","37.2767","164","AB-1-6","Adam_etal._2003","R24-002058"
"-30.5483","37.2883","151.2","AB-1-5","Adam_etal._2003","R24-002057"
"-35.1987","37.2957","21","DSDP_37_335","Hyndman_etal._1976","R24-048705"
"-30.535","37.3","187.3","AB-1-4","Adam_etal._2003","R24-002056"
"-30.5233","37.3167","161.4","AB-1-3","Adam_etal._2003","R24-002055"
"-30.51","37.3283","168","AB-1-2","Adam_etal._2003","R24-002054"
"-59.9817","37.3317","14.1","V27-105","Abbott_2008","R24-001586"
"-59.983","37.333","14","V27-105","LDEO_2004","R24-055452"
"-32.4717","37.535","105.2","MN-14-2","Adam_etal._2003","R24-002174"
"-32.485","37.5372","39","MN-14-4","Lucazeau_etal._2006","R24-059258"
"-32.5017","37.54","139.1","MN-14-5","Adam_etal._2003","R24-002175"
"-32.2733","37.5717","41.5","KL-11-1","Adam_etal._2003","R24-002159"
"-32.2933","37.5767","50.1","KL-11-2","Adam_etal._2003","R24-002160"
"-32.3033","37.58","133.7","KL-11-3","Adam_etal._2003","R24-002161"
"-32.3267","37.5817","59.8","KL-11-4","Adam_etal._2003","R24-002162"
"-32.4017","37.595","271.2","KL-12-1","Adam_etal._2003","R24-002163"
"-32.42","37.6017","92.2","KL-12-4","Adam_etal._2003","R24-002164"
"-32.4417","37.605","100.2","KL-12-5","Adam_etal._2003","R24-002165"
"-32.4417","37.605","127.2","KL-12-6","Adam_etal._2003","R24-002166"
"-32.4817","37.615","142","KL-13-1","Adam_etal._2003","R24-002167"
"-32.5033","37.6167","72.3","KL-13-4","Adam_etal._2003","R24-002170"
"-32.5017","37.6167","125.3","KL-13-2","Adam_etal._2003","R24-002168"
"-32.5017","37.6167","130.2","KL-13-3","Adam_etal._2003","R24-002169"
"-32.515","37.62","141.6","KL-13-5","Adam_etal._2003","R24-002171"
"-32.5767","37.6317","94.9","KL-13-6","Adam_etal._2003","R24-002172"
"-32.595","37.6367","91.1","KL-13-7","Adam_etal._2003","R24-002173"
"-54.1","38.6317","10","V23-6","Abbott_2008","R24-001571"
"-57.8557","38.9873","51","Sohm208","Louden_etal._1987","R24-057438"
"-57.8468","38.996","48","Sohm209","Louden_etal._1987","R24-057439"
"-59.3767","39.835","55","Sohm105","Louden_etal._1987","R24-057435"
