lon,lat,chron,anomaly_end,quality,age_Ma,reference,doi,method,source
-34.7727,35.30230000000001,C1n,o,1,0.78,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.160000000000004,35.304,C2An.1n,y,1,2.581,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.26,35.307,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.33,35.309,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.5203,35.3102,C5An.2n,o,1,12.401,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.43000000000001,35.311,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.0676,35.3116,C2n,y,1,1.77,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.2,35.31199999999999,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.1221,35.312500000000014,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.5,35.313,C3An.1n,y,1,5.894,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.26760000000001,35.3139,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.78,35.314,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.42,35.314,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.35,35.314,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.7269,35.315200000000004,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.62,35.316,C3An.2n,o,1,6.567,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.3134,35.3167,C5n.2n,o,1,10.949,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.75000000000001,35.317,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.54,35.319,C5ACn,y,1,13.703,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-38.46,35.32000000000001,C6n,y,1,19.048,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.34,35.32000000000001,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.265,35.32000000000001,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.835,35.321,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.92,35.323,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.1428,35.324,C3An.1n,y,1,5.894,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.9561,35.3266,C1n,o,1,0.78,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.535,35.328,C2n,y,1,1.77,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.1,35.328,C5n.2n,o,1,10.949,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.3208,35.3281,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.6145,35.3282,C5ACn,y,1,13.703,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.2,35.331,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.43,35.33200000000001,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.65,35.333,C4n.2n,o,1,8.072,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-38.01499999999999,35.334,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.2324,35.3349,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.1347,35.3375,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.05929999999999,35.339400000000005,C2n,y,1,1.77,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-29.091200000000004,35.3417,C13n,y,1,33.058,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.2993,35.3456,C5n.2n,o,1,10.949,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.3219,35.3466,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.6481,35.3495,C2n,y,1,1.77,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.74020000000001,35.352,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.4162,35.3526,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.4267,35.3559,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-27.9107,35.3614,C20n,o,1,43.789,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.4329,35.36229999999999,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.59330000000001,35.3632,C5An.2n,o,1,12.401,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.48279999999999,35.3638,C3An.1n,y,1,5.894,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.7628,35.36600000000001,C1n,o,1,0.78,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.9094,35.3669,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.8269,35.3676,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.3268,35.36900000000001,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.2733,35.3713,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-27.909800000000004,35.3737,C20n,o,1,43.789,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.115,35.376,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.9053,35.3832,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.315,35.386,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.6405,35.389,C2n,y,1,1.77,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.9406,35.3912,C1n,o,1,0.78,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.7358,35.3965,C1n,o,1,0.78,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.43,35.397,C5ACn,y,1,13.703,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-31.429999999999996,35.397,C6n,o,1,20.131,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.7196,35.3999,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-27.64,35.4,C22n,o,1,49.714,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.943200000000004,35.4006,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.5,35.40299999999999,C5An.2n,o,1,12.401,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.0417,35.4054,C2n,y,1,1.77,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.7439,35.4058,C1n,o,1,0.78,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.6222,35.4064,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.76499999999999,35.407000000000004,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.88,35.4083,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-38.29,35.409,C6n,y,1,19.048,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.6567,35.4098,C4n.1n,y,1,7.432,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.565,35.41,C2An.1n,y,1,2.581,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.11,35.419,C2An.1n,y,1,2.581,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.9315,35.4202,C1n,o,1,0.78,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.235,35.421,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.85999999999999,35.421,C5n.2n,o,1,10.949,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.285,35.422,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.4,35.423,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.4,35.423,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.965,35.423,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.711,35.4238,C4n.2n,o,1,8.072,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.46,35.424,C3An.1n,y,1,5.894,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.28999999999999,35.425,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.79,35.428999999999995,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.7462,35.429700000000004,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.0818,35.43000000000001,C5n.2n,o,1,10.949,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.885000000000005,35.43000000000001,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.9423,35.4309,C1n,o,1,0.78,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.0168,35.4327,C2n,y,1,1.77,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.0285,35.4381,C2n,y,1,1.77,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.685,35.443000000000005,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.718399999999995,35.44330000000001,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.413,35.4436,C6n,y,1,19.048,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.1138,35.4453,C2An.1n,y,1,2.581,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.1022,35.4453,C2An.1n,y,1,2.581,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.823,35.446400000000004,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.8168,35.4471,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.3627,35.449,C5ACn,y,1,13.703,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-44.35000000000001,35.45,C25n,o,1,56.391,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-27.630000000000003,35.45,C22n,o,1,49.714,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.2295,35.4555,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.6348,35.457600000000006,C4n.1n,y,1,7.432,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.676300000000005,35.45950000000001,C4n.2n,o,1,8.072,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.204800000000006,35.4604,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.4179,35.4617,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.3124,35.4627,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.8569,35.468,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.4116,35.4709,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.3072,35.4755,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-27.8651,35.4811,C20n,o,1,43.789,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-29.123800000000003,35.4874,C13n,y,1,33.058,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.392599999999995,35.4881,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.4354,35.48859999999999,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.515,35.495,C4n.1n,y,1,7.432,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.6,35.497,C3An.2n,o,1,6.567,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.606,35.4982,C4n.1n,y,1,7.432,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.32999999999999,35.499,C6n,y,1,19.048,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.70000000000001,35.5,C3An.1n,y,1,5.894,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-27.62,35.5,C22n,o,1,49.714,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.81,35.501,C3n.4n,o,1,5.23,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-31.996,35.5038,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.05,35.504000000000005,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.35,35.504000000000005,C4n.2n,o,1,8.072,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.585,35.50800000000001,C4n.1n,y,1,7.432,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-27.863200000000003,35.5082,C20n,o,1,43.789,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.64999999999999,35.51,C4n.2n,o,1,8.072,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.65260000000001,35.5101,C4n.2n,o,1,8.072,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.1514,35.5106,C5An.2n,o,1,12.401,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.5654,35.5121,C4n.1n,y,1,7.432,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.765,35.514,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.285,35.514,C3n.1n,y,1,4.18,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-25.852300000000007,35.5158,C25n,o,1,56.391,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.1829,35.5165,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.829999999999984,35.517999999999994,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.18500000000001,35.52,C2An.3n,o,1,3.58,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-26.18,35.52,C24n.2n,y,1,52.757,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.885,35.521,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.6348,35.5216,C4n.2n,o,1,8.072,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-29.113900000000005,35.5218,C13n,y,1,33.058,Klitgord+Schouten_1986_WNAtlReg,N/A,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-37.0,35.522,C5Dn,y,1,17.277,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.76,35.522999999999996,C5n.2n,o,1,10.949,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-33.15,35.526,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.015,35.527,C5n.2n,o,1,10.949,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.839999999999996,35.53300000000001,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-31.35,35.535,C6n,o,1,20.131,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.73919999999999,35.53580000000001,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-34.0991,35.53580000000001,C2An.1n,y,1,2.581,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.74510000000001,35.5362,C4An,o,1,9.025,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-31.479999999999993,35.538,C6n,y,1,19.048,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-31.7,35.543,C5En,y,1,18.281,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-35.8092,35.5472,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-31.8,35.548,C5Dn,y,1,17.277,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-36.62,35.549,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.5,35.551,C5An.2n,o,1,12.401,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.01,35.558,C5Cn.1n,y,1,16.014,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.34,35.562,C5ACn,y,1,13.703,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.85,35.565000000000005,C5n.1n,y,1,9.74,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
-32.15,35.565000000000005,C5ADn,o,1,14.612,Merkouriev+DeMets_2013_GJI,10.1093/gji/ggt463,Magnetic Anomaly,GSFML_Seton_2020_preferred_picks
